DisplayName,UserName,Timestamp,Content,Comments,Likes,Retweets,Interactions,Delito
Chuten,@ChutenMeme,2023-08-12 11:32:48+00:00,"Mi hermana ""traigo amigos a casa ""

Yo en el salón viendo quantumfracture*",1.0,1.0,13.0,167.0,0
Pancho,@panchoanatemas,2023-08-12 07:43:03+00:00,"Hay un vídeo del físico 
@QuantumFracture
 que es muy didáctico y que desmonta todas las opiniones de mi estimado Charles (y otros) y es que, la ciencia que sustenta el fenómeno del calentamiento global de origen humano, es irrefutable… https://youtu.be/JQHtjT-_c7U",0.0,2.0,2.0,98.0,0
Monqi_180,@Monqi_180,2023-08-12 07:06:26+00:00,"Pos he visto un short de quantumfracture en el q decía q bioquímicamente el amor romántico es indistinguible de un Trastorno obsesivo compulsivo XD
Tengo tantas cosas q comentar q prefiero no decir nada.",0.0,0.0,3.0,98.0,0
Manuel David Castro,@manueldcl,2023-08-11 15:41:17+00:00,"@QuantumFracture
 @JaSantaolalla",0.0,0.0,2.0,98.0,0
PapiGEGamer,@PapiGEGamer,2023-08-11 03:16:51+00:00,"He reducido mi Huella de Carbono en: 10.0789 toneladas de CO2 al año, calcula la tuya gracias a 
@QuantumFracture
 en su web",0.0,0.0,0.0,98.0,0
rex_imperator,@rex_imperator1,2023-08-11 01:22:41+00:00,"Jajajaja XD 
Y pensar que con esto inicia mi ""YouTube Recap del verano:
Este temazo cortesía de 
@jaimealtozano
, 
@QuantumFracture
 y 
@CdeCiencia
.
Definitivamente uno de mis favoritos y no importa el tiempo que ha pasado desde que salió. Seguirá siendo un temazo.",0.0,0.0,0.0,98.0,0
Sergio,@Red_Sniper20,2023-08-10 22:42:14+00:00,"Este es el mejor final para un podcast JAJAJAJA
@JordiWild
 @QuantumFracture
 @JaSantaolalla",0.0,0.0,2.0,98.0,0
Miss Austen,@MissAusten5,2023-08-10 14:53:42+00:00,"*etiqueta a 
@JaSantaolalla
 @QuantumFracture
 automáticamente*",0.0,0.0,0.0,104000.0,0
si,@melvin_j04,2023-08-10 04:33:13+00:00,"los únicos ""influencers"" en los q confío son javi santaolalla, quantumfracture y la gata d schrodinger",0.0,0.0,0.0,104000.0,0
Diego,@diego_lul,2023-08-09 18:21:30+00:00,"Cuando te ves medio video de 
@QuantumFracture",0.0,0.0,1.0,104000.0,0
Nau,@Nhasby_,2023-08-09 15:59:46+00:00,Yo después de ver tres videos de QuantumFracture,0.0,0.0,0.0,104000.0,0
piti de feria,@pitisuis_,2023-08-09 15:54:49+00:00,Seguramente se vió un vídeo de quantumFracture,0.0,0.0,0.0,104000.0,0
C:\Valen,@valenchimp1312,2023-08-09 14:14:34+00:00,"Mira que el tweet es joda pero pensar que una persona que se quemó las pestañas para obtener un título sea visto como ""un elegido"" es desmerecer el trabajo de una persona que en vez de estar 1 o 2 noches viendo quantumfracture dedico años y prácticamente el rumbo de toda su vida.",1.0,0.0,0.0,104000.0,0
CLUB DE FANS DE BOJAN CVJETICANIN,@kun0ich1_,2023-08-09 10:08:29+00:00,"OSEA ME ESTÁIS DICIENDO QUE HAY UN CANAL DE YOUTUBE QUE SE LLAMA QUANTUMFRACTURE QUE VA DE COSAS DE FÍSICA, LAS MINIATURAS DE LOS VIDEOS SON SUPER HETEROSEXUALES Y LOS TÍOS FUERON AL PODCAST DE JORDI WILD?!?!?!?!?!?!?!?!?!?!!?!?",2.0,0.0,0.0,104000.0,0
General Kenobi,@PaulAuzmendi,2023-08-09 10:05:27+00:00,Vamos q se vio 4 vídeos de QuantumFracture y 2 de Santaolalla,0.0,0.0,3.0,104000.0,0
irene,@ireneeprieto_,2023-08-08 21:27:20+00:00,"Soy yo después de ver un vídeo por la noche de 
@QuantumFracture",0.0,0.0,3.0,138.0,0
Boceta 2o en el fantasy,@acelgakarateka,2023-08-08 18:18:23+00:00,"@QuantumFracture
 perdiste la humildad",0.0,0.0,2.0,138.0,0
dark,@Dark_SZ_oficial,2023-08-07 07:06:43+00:00,"@QuantumFracture
 esto es verdad?",0.0,0.0,1.0,493.0,0
Thanatos,@Thanatos_es_,2023-08-06 19:49:36+00:00,"Me he aficionado a los vídeos de 
@QuantumFracture
 y me ha hecho mucha gracia este meme",0.0,0.0,2.0,493.0,0
Papajoshh,@Papajoshh,2023-08-04 20:05:49+00:00,"A la atención de mi respetado 
@QuantumFracture
 

Mi amigo 
@Montxaldre
 tiene una duda sobre si es posible que las variaciones de temperatura de estos días se deba a que la Tierra se esté alejando o acercando del Sol.",4.0,0.0,11.0,31.0,0
JavideNuln,@Javi_de_Nuln,2023-08-04 08:05:36+00:00,"Disfrutando de 
@QuantumFracture
 hablando de #Oppenheimer",1.0,0.0,0.0,31.0,0
Pablo,@pablo33800,2023-08-04 00:26:54+00:00,"@QuantumFracture
 amo tus vídeos.",0.0,0.0,1.0,31.0,0
Quan Tuc,@quantuc17,2023-08-04 00:11:17+00:00,"#Linea #Domain #LineaNS https://twitter.com/lineans_domains/status/1687028748900880384… 
@QuantuckGlass
 @QuantumFracture
 @ObiTo20908202",0.0,0.0,0.0,31.0,0
Lcc. Bárcena,@BARCENANEWS,2023-08-03 21:07:05+00:00,"@QuintaMam
 @VicenteFoxQue
 @QuantumFracture
 @comunicatedigit
 @WolfgangErhardt
 @luisafernandaw
 @earoche
 @laredcincoradio
 @rgolmedo
 @Reforma
 @PueblaEnRedes
 @larevista_unica
 @MarioRojasdelt
 @ricardo_reyes07
 @riva_leo
 @Tono_delaVega
 @MTGobPue
 @armentapuebla_",0.0,1.0,2.0,31.0,0
Francisco Herrera Ramirez,@FranHer21,2023-08-02 17:02:20+00:00,"En este capítulo 
@QuantumFracture
 conversa con 
@luiscbrinol
 acerca de la historia real de:

Oppenheimer, el Proyecto Manhattan y la Bomba Atómica | Quantum FM #10 f... https://youtube.com/live/l5ibGjujrrQ?feature=share… via 
@YouTube",1.0,0.0,1.0,189.0,0
Sergio,@Sarchio86,2023-08-02 07:58:10+00:00,"Matemáticos del mundo! Por fin el mundo entero conoce la importancia de esta ciencia y de hecho la usa a diario. Regocijémonos.
@edusadeci
 @CdeCiencia
 @QuantumFracture",0.0,0.0,1.0,189.0,0
Julia,@juliaagomeezz,2023-07-31 22:21:12+00:00,Mi amigo es el próximo QuantumFracture no os olvidéis de esto,1.0,0.0,7.0,22.0,0
Francisco Chico,@franchicomol,2023-07-31 06:58:50+00:00,"@QuantumFracture
 Oppenheimer, el Proyecto Manhattan y la Bomba Atómica | Quantum FM #10 feat. Luis Cortés Briñol",0.0,0.0,0.0,22.0,0
sica maravatio,@SicaMaravatio,2023-07-31 01:25:32+00:00,"Ateo DESAFÍA a Creyente sobre la Existencia de Dios | QuantumFracture VS... https://youtu.be/4MrIW6X9XWo vía 
@YouTube",0.0,0.0,0.0,22.0,0
sol,@trescendental,2023-07-30 04:34:07+00:00,yo asintiendo con la cabeza en esas escenas porque soy letrada en 5 videos de quantumfracture y 8 de date un vlog,0.0,0.0,4.0,399.0,0
YoSi,@YoSi_cu,2023-07-30 00:45:28+00:00,"Acabo de ver la peli: ""La Paradoja de Antares"" que sale 
@QuantumFracture
 y me ha encantado.
No tendrá el presupuesto de Contact, pero me ha tenido comiéndome las uñas todo el rato.
Que sí, que es muy de nicho, para frikis espaciotrastornados como yo. ",1.0,0.0,1.0,399.0,0
que vuelva onedirection,@lidiaa_mar,2023-07-30 00:27:32+00:00,el único hombre q me puede hacer mansplainning es quantumfracture,0.0,0.0,1.0,399.0,0
,@raquelgarciade2,2023-07-29 22:34:53+00:00,"@Curve_Planet
 @nDante
 @albertpleguez
 @QuantumFracture
 @PochocloOficial
 @illborregos",0.0,0.0,1.0,399.0,0
𝑫𝒂𝒏𝒊𝒆𝒍 𝑺𝒆𝒓𝒗𝒊𝒏,@mr_bombaaastic,2023-07-29 20:05:44+00:00,"He aquí uno de los mejores videos que he visto sobre Oppenheimer, no podía esperarse menos del gran 
@QuantumFracture
 

Chéquenlo, amig@s, seguro les va a gustar.",1.0,0.0,3.0,399.0,0
Isra Fdez,@isra_fdez_1977,2023-07-29 12:55:23+00:00,"""La paradoja de Antares"", o cómo cargarse una gran película en un final que podría haber sido mejor y no perder la parte emotiva.
Vamos. No sé que pensará 
@QuantumFracture
 , que aparece en la peli. Pero, joder... Había una forma excelente de acabarla completando ""las 2 misiones"".",0.0,0.0,0.0,399.0,0
Luis Sequeira,@LuisAdsegom,2023-07-28 13:08:44+00:00,"@QuantumFracture
  como puedo contratarte para una charla via skype o discord? he tratado por tu correo pero sin exito :S",0.0,0.0,0.0,177.0,0
╣ Elen,@ElderBVorr,2023-07-28 09:29:23+00:00,"@QuantumFracture
  superconductor a tempuratura ambiente

Si se confirma, nos haces un video porfa? Leo y leo y me cuesta entender, necesito vuestras animaciones ",0.0,0.0,0.0,177.0,0
Fabio Zapata,@Fazd98,2023-07-28 02:18:07+00:00,"lo que más me gustó de openheimer es que me hizo reconectar con todos los canales de fisica como 
@QuantumFracture",0.0,0.0,6.0,189.0,0
Francisco Del Orbe,@FrancisOrbe,2023-07-27 19:40:46+00:00,"Podemos los seguidores de 
@QuantumFracture
 y 
@JaSantaolalla
 esperar que en su momento se refieran públicamente sobre lo que está pasando con David Grusch. O es algo que no vale la pena analizar?",0.0,0.0,0.0,189.0,0
Marcos D'Elia,@MarcosDElia1,2023-07-27 18:09:06+00:00,"Si te gusto Oppenheimer y quieres saber más, o si quieres ir a verla con mayor contexto, esta charla es imperdible! 
@QuantumFracture
 con el gran 
@luiscbrinol
 hablando de todas las curiosidades históricas y científicas al rededor del Proyecto Manhattan.",0.0,0.0,2.0,15.0,0
Crespo,@QuantumFracture,2023-07-27 17:02:55+00:00,¡EN DIRECTO!,1.0,1.0,45.0,15.0,0
Crespo,@QuantumFracture,2023-07-27 15:49:26+00:00,"Peña, QFM con 
@luiscbrinol
 ¡comenzamos en 70 minutos! 

MÁS OPPENHEIMER. 3 HORAS NO FUERON SUFICIENTES.",5.0,16.0,152.0,1025000.0,0
Luis Cortés Briñol,@luiscbrinol,2023-07-27 15:15:58+00:00,"¿Se arrepintió Oppenheimer de las bombas atómicas? Es una historia que merecía ser contada. Y 
@QuantumFracture
 lo ha hecho, con la colaboración de un servidor.",4.0,5.0,21.0,1025000.0,0
Francisco José,@Franormo,2023-07-27 15:12:48+00:00,"Hola, 
@QuantumFracture
 qué hay del lk-99, el supuesto superconductor a temperatura ambiente? He visto algunos vídeos por tiktok, pero no he visto nada de mí divulgador de cabecera....",1.0,0.0,0.0,1025000.0,0
V Curso de Periodismo Especializado de Alcañiz,@PeriodismoAlc,2023-07-27 08:23:35+00:00,"José Luis Crespo (
@QuantumFracture
) estará en Alcañiz para ahondar en el papel que juega una plataforma como YouTube en la divulgación científica y demostrar que la #ciencia puede ser un género de entretenimiento, especialmente para los más jóvenes.

#PeriodismoAlcañiz",0.0,4.0,4.0,17.0,0
bala,@awx_bala,2023-07-27 06:53:03+00:00,"Necesito saber la opinión de 
@JaSantaolalla
 y 
@QuantumFracture
 sobre esto porque yo ya paso",0.0,0.0,0.0,17.0,0
Nicolás Casanova,@nicocasanova_s,2023-07-27 03:50:08+00:00,"Esperando los videos de 
@CdeCiencia
 @QuantumFracture
 @JaSantaolalla
 @ldobartra
 de las declaraciones presentadas ante el congreso de EU sobre los UFOs",0.0,0.0,3.0,17.0,0
Samuel Ochoa,@Sammy8a,2023-07-27 00:35:34+00:00,"Quiero declaraciones oficiales de 
@QuantumFracture
 @JaSantaolalla
 @CdeCiencia
 y  
@Fantastiqvs
 sobre todo esto de los ovnis... ",0.0,0.0,0.0,17.0,0
Dani,@Danirt_79,2023-07-27 00:18:33+00:00,"Tengo una duda sobre el experimento de la doble rendija 
@QuantumFracture
 . Qué ocurriría si abrimos ambas cajas sabiendo que hay átomo en ambas? Daría como resultado un patrón de interferencia? Muchas gracias!",0.0,0.0,0.0,17.0,0
Tusken Raider,@CoronelCapullo,2023-07-26 23:28:31+00:00,"@QuantumFracture
 @jasantaolalla
 Tengo una duda sobre el funcionamiento de la Little Boy: ¿Cuál es la razón por la que no son necesarios los emisores de neutrones en ésta (pese a usarlos); los neutrones proveninetes de la fisión espontánea del U-238 o los de los rayos cósmicos?",0.0,0.0,0.0,17.0,0
Dredd,@Dr3dd1,2023-07-26 23:05:25+00:00,"@JaSantaolalla
 @QuantumFracture
  que opináis de esto? Tiene buena pinta o será humo como tantas otras veces?",0.0,0.0,0.0,17.0,0
Fran,@Fran911991,2023-07-26 20:05:58+00:00,"Me gustaría conocer la opinión de 
@JaSantaolalla
, 
@QuantumFracture
 o 
@ldobartra
 al respecto.",0.0,0.0,1.0,29.0,0
V Curso de Periodismo Especializado de Alcañiz,@PeriodismoAlc,2023-07-26 19:39:52+00:00," @QuantumFracture
, el fenómeno científico más influyente de 
@YouTube
, aterriza en el Curso de #PeriodismoAlcañiz  https://lacomarca.net/quantum-fracture-fenomeno-cientifico-mas-influyente-youtube-aterriza-curso-periodismo-alcaniz/amp/…, vía 
@_lacomarca",0.0,2.0,2.0,29.0,0
raloz_28,@28Raloz,2023-07-26 15:53:17+00:00,"@QuantumFracture
 qué es esto bro?",0.0,0.0,0.0,29.0,0
Ali Rivas,@Alijr82,2023-07-26 14:06:10+00:00,"Por si aún no lo han visto 
@JaSantaolalla
, 
@QuantumFracture
 @SolmarVarela",1.0,0.0,2.0,29.0,0
Daniel Pérez,@DanielPerRan,2023-07-26 13:52:41+00:00,"Física Nazi y la Bomba Atómica 
@QuantumFracture",0.0,1.0,0.0,29.0,0
Filthy Jagger,@yagohdezg,2023-07-26 13:33:52+00:00,"@QuantumFracture
 alguna opinion sobre el paper de superconductores a temperatura ambiente que esta petando twitter? Por tener opiniones de expertos y ver si es fake news. [https://arxiv.org/abs/2307.12008]",0.0,0.0,0.0,29.0,0
Alejandro José,@alexjoje,2023-07-26 09:55:56+00:00,"@QuantumFracture
 esto es otro bluf vende-motos o va en serio el asunto?",0.0,0.0,0.0,41.0,0
Tintín,@Tintin_eu,2023-07-25 21:49:59+00:00,"Hola 
@QuantumFracture
, estamos muy jodidos, podrías hacer video sobre el último estudio de las AMOC?",0.0,0.0,1.0,41.0,0
Svetlana Kalashnikov,@MissRomania69,2023-07-25 19:44:42+00:00,Joder que puto coñazo Oppenheimer. Maldita la hora que el Nolan vio un vídeo de QuantumFracture y se vino arriba.,0.0,0.0,3.0,41.0,0
Oswaldo Cabrera,@Ocabrera82,2023-07-24 22:10:05+00:00,"Despues de un tiempo al fín logré terminar mi libro ""EL BENDECIDO"", estoy agradecido con los siguientes divulgadores de contenido científico que gracias a ellos lo pude dar un toque realista a la novela: 
@JaSantaolalla
 @QuantumFracture
 @Fantastiqvs
 @curiosamente
 @jaguirre84",0.0,0.0,1.0,213000.0,0
Luis Carrera,@chewy_20,2023-07-24 20:57:25+00:00,"@QuantumFracture
 es de lo mejorcito que existe sobre física.",0.0,0.0,0.0,213000.0,0
Broe Camel,@jovenjugad0r,2023-07-23 14:04:23+00:00,Nolan es el Tarantino de la gente que ve videos de quantumfracture y se hace el elegante bebiendose un vino de 6€,0.0,0.0,21.0,44.0,0
Rugy,@rugybg,2023-07-22 23:43:07+00:00,"Pues bastante bien Oppenheimer, se me ha pasado rápido casi toda la película. Para los que vayan a ir a verla, si no teneis mucho conocimiento del tema mirad el video de 
@QuantumFracture
 que ha subido hoy antes de ir",0.0,0.0,0.0,44.0,0
Wilson Cuello,@Wilsoncuellop,2023-07-22 23:17:26+00:00,"Antes de ir a ver Oppenheimer hay que ponernos en contexto, que mejor que 
@QuantumFracture
 
También, conocer porque los nazis no la obtuvieron a tiempo
https://youtu.be/ccBjfB5UOkw.",1.0,0.0,0.0,44.0,0
Juan Daniel,@Daniel38Miranda,2023-07-22 20:48:12+00:00,"Gracias a  
@QuantumFracture
 @JaSantaolalla
 por toda la divulgación científica de física que hacen que #OppenheimerMovie sea una de las pelis con más hipe.",0.0,0.0,0.0,44.0,0
Wilson Cuello,@Wilsoncuellop,2023-07-22 23:17:26+00:00,"Antes de ir a ver Oppenheimer hay que ponernos en contexto, que mejor que 
@QuantumFracture
 
También, conocer porque los nazis no la obtuvieron a tiempo
https://youtu.be/ccBjfB5UOkw.",1.0,0.0,0.0,8.0,0
Juan Daniel,@Daniel38Miranda,2023-07-22 20:48:12+00:00,"Gracias a  
@QuantumFracture
 @JaSantaolalla
 por toda la divulgación científica de física que hacen que #OppenheimerMovie sea una de las pelis con más hipe.",0.0,0.0,0.0,8.0,0
Endakurakku,@Endakurakku_Kun,2023-07-22 13:40:12+00:00,"En realidad para entenderlo solo tienes que ver 1 solo videos! El de 
@QuantumFracture
 sobre la historia de openhaimer XD",0.0,0.0,0.0,8.0,0
╰•★★ ŋąɬყ ℘ąƈɧɛƈơ .널 기다리며 언제나 이곳에★★•╯,@gor2tvoyamr1001,2023-07-22 01:41:34+00:00,"@QuantumFracture
 qué es el tiempo?",0.0,0.0,0.0,40.0,0
Santiago Alarcón,@RApologetico,2023-07-22 00:20:12+00:00,"Me encantaria comentar este video de 
@QuantumFracture
 con 
@SchrodingerGata
 ¿se podrá?",5.0,3.0,36.0,40.0,0
Nik San,@NickScpia3,2023-07-21 22:02:54+00:00,"https://europapress.es/ciencia/astronomia/noticia-descubren-nuevo-tipo-objeto-estelar-desafia-comprension-fisica-estrellas-neutrones-20230719180410.html… 
@DalasReview
  @DotCSV
  @QuantumFracture
  @JaSantaolalla",0.0,0.0,0.0,40.0,0
Alex Rojano,@Alex_Rojano,2023-07-21 20:14:26+00:00,"Oppenheimer: ¿Se Arrepintió de la Bomba Atómica? https://youtu.be/EnCRPmv6IB0 a través de 
@YouTube
 @QuantumFracture",0.0,0.0,0.0,6.0,0
AnaHyrule,@analorule9,2023-07-21 18:08:51+00:00,Tengo un quantumfracture con crush,1.0,0.0,5.0,6.0,0
Crespo,@QuantumFracture,2023-07-21 13:24:40+00:00,"Pero vamos a ver

Al cine se va ENTENDIENDO LAS REFERENCIAS.

Gritándole al de al lado ""ESE ES FEYNMAN ABRÍA CAJAS FUERTES DEJABA NOTAS GRACIOSSJUAJUJAJJAJ""",9.0,34.0,474.0,8222.0,0
Crespo,@QuantumFracture,2023-07-21 13:05:00+00:00,"¡NUEVO VÍDEO! Robert Oppenheimer lideró a un ejército de científicos para crear las primeras bombas nucleares

¿Acabó atormentado por su creación? ¿O es la historia mucho más compleja?

Hablemos del proyecto Manhattan y sus consecuencias.
LINK: https://youtu.be/EnCRPmv6IB0",21.0,78.0,457.0,812000.0,0
Crespo,@QuantumFracture,2023-07-21 12:16:19+00:00,t=-45 min,3.0,26.0,846.0,812000.0,0
Matías,@maeznos,2023-07-21 11:25:25+00:00,"@QuantumFracture
 Mira las simulaciones de campos electromagnéticos que hace con blender. https://twitter.com/samerps",0.0,0.0,0.0,812000.0,0
jesus,@fuaillo,2023-07-20 15:43:35+00:00,"como detectar a un seguidor de quantumfracture/santaolalla:
1) ve a ver AbreJaime (Oppenheimer para mis srguidores anglosajones)
2) cuanto explote la bomba o haya algún momento trágico de la película, fijaos en quién grite como si fuese una película de Marvel
3) esos son",2.0,0.0,6.0,455000.0,0
Guille,@GuillermoRuiz94,2023-07-20 13:11:07+00:00,"Mis dieces y que paciencia tiene 
@QuantumFracture
 en la entrevista con Jordi Wild xD
Su cara la mitad de la entrevista es, pero esto es un argumento de verdad?",1.0,0.0,1.0,455000.0,0
M,@lafuriaspanola,2023-07-20 09:18:09+00:00,"El mundo digital se basa en pequeñas corrientes eléctricas. ¿Pero qué pasaría si cambiáramos los electrones por otra cosa?  Una vez más, chapeau 
@QuantumFracture
 ",0.0,0.0,0.0,455000.0,0
THE OTHER Marcial,@BenjiPrise,2023-07-20 05:19:52+00:00,"Ya que al rato se estrenan #Barbie y #Oppenheimer , les dejo un grandioso vídeo de 
@QuantumFracture
 sobre la bomba atómica como concepto en la segunda guerra mundial.

#Barbenheimer",1.0,0.0,0.0,455000.0,0
Tomás,@dqmrtint,2023-07-19 21:35:21+00:00,"Entre esta peli, QuantumFracture y Santaolalla, juntas el 80% de la motivacion de la gente que entra a fisica en los ultimos años",2.0,37.0,242.0,455000.0,0
... Cнema - #RompeGlass,@Chem1z,2023-07-19 20:19:33+00:00,"Tiene razón Abascal. Si la tierra es redonda, ¿POR QUÉ SE LLAMA PLANETA?

JAQUE MATE, ATEOS.
(CdeCiencia, Jaime Altozano, QuantumFracture)

#DebateFinalRTVE",0.0,0.0,1.0,455000.0,0
Crespo,@QuantumFracture,2023-07-18 17:35:41+00:00,Esta ciudad no es lo bastante grande para los dos.,20.0,20.0,361.0,111.0,0
Curve Planet,@Curve_Planet,2023-07-18 14:51:21+00:00,"HOY A LAS 22:00 DE ESPAÑA HAREMOS DIRECTO EN TWICH, ANALIZAMOS EL DEBATE ENTRE QUANTUMFRACTURE Y EL CREYENTE JOSUÉ MORENO, NO FALTEN!",1.0,2.0,5.0,111.0,0
RiskTaker,@HAldazabal,2023-07-18 14:01:14+00:00,Seguro que ha descubierto recientemente el canal de Quantumfracture y ahora esta obsesionado con el infinito y el cosmos da que pensar el infinito.,0.0,0.0,1.0,111.0,0
SergiMagicus,@SergiMagic14,2023-07-18 12:44:33+00:00,https://youtu.be/g4zr9Ys7KyA ufff soy yo o está como muy prepotente quantumfracture en este vídeo? q yo tampoco soy creyente y veia muchos de sus vídeos hace tiempo pero bof no sé el resto de la entrevista pero aqui le veo un poco xd,0.0,0.0,0.0,111.0,0
Nosgpenheimer,@Nosg,2023-07-16 18:42:11+00:00,"Ateo DESAFÍA a Creyente sobre la Existencia de Dios | QuantumFracture VS... https://youtu.be/4MrIW6X9XWo via 
@YouTube",0.0,0.0,0.0,33.0,0
Nik San,@NickScpia3,2023-07-16 05:53:46+00:00,"https://elperiodicodelaenergia.com/un-material-de-oxido-de-titanio-permite-que-la-luz-solar-impulse-la-produccion-ecologica-de-hidrogeno/…  
@QuantumFracture",0.0,0.0,0.0,33.0,0
jose ramon muñoz,@monerenarea51,2023-07-15 18:04:35+00:00,"""La idea de DIOS es PATOLÓGICA"": QuantumFracture, ateo total, tiene clar... https://youtu.be/g4zr9Ys7KyA vía 
@YouTube",0.0,0.0,0.0,33.0,0
josué moreno,@josuemorenox,2023-07-15 13:34:12+00:00,"Ahí tenéis el debate que tuvimos 
@QuantumFracture
 y yo con 
@JordiWild
  enjoy! 

Ateo DESAFÍA a Creyente sobre la Existencia de Dios | QuantumFracture VS... https://youtu.be/4MrIW6X9XWo vía 
@YouTube",5.0,2.0,12.0,33.0,0
HZTV,@antv63330540,2023-07-15 12:32:02+00:00,"@eliatron
 Un poco de apoyo visual para el último #Noosfera de 
@SdeStendhal
 

https://youtu.be/OxGsU8oIWjY
https://youtu.be/tchTqEeCfhY
@QuantumFracture
  @veritasium",0.0,0.0,0.0,33.0,0
EmiZg,@Emiizg_,2023-07-13 23:57:38+00:00,t kiero mucho quantumfracture,0.0,0.0,1.0,27.0,0
EzeCl,@EzeSs98,2023-07-11 16:00:44+00:00,"Estoy escuchando el podcast de 
@JordiWild
 y tengo que felicitar a 
@QuantumFracture
 por su paciencia, acá se puede apreciar lo difícil que es explicar la ciencia a una persona que no está dispuesta a recibirla.",0.0,0.0,2.0,51.0,0
Ana Muriel,@AnaMuriel91,2023-07-11 08:50:00+00:00,"@QuantumFracture
 (a partir de septiembre)",0.0,0.0,1.0,51.0,0
Wild Project,@datos_twp,2023-07-10 09:36:44+00:00," Tras el Especial Verano...

 Crespo, 
@QuantumFracture
 ha alcanzado las 4 apariciones, con +11h 14min.

 Josué Moreno, @josuemoreno_a es el invitado distinto nº140 del podcast.

Además, es el tercer debate en el podcast, tras los 2 debates en el pasado Esp. 25 H.",1.0,3.0,90.0,455.0,0
EzE,@Ezequie28330501,2023-07-10 08:26:49+00:00,"quantumfracture, un representante del cientificismo ateo del siglo xx que a infectado las mentes de las personas con sus estupideces",1.0,0.0,0.0,455.0,0
♰ 𝐂𝐀𝐓𝐓𝐔𝐒 𝐈𝐈𝐈 ♰,@Cattus_3,2023-07-09 23:18:39+00:00,"Respecto del argumento final que da quantumfracture, me parece una total gilipollez. Esta asumiendo que Dios solo conoce un conjunto generador del reticulo de proposiciones logicas verdaderas y no el reticulo entero.",0.0,1.0,1.0,455.0,0
♰ 𝐂𝐀𝐓𝐓𝐔𝐒 𝐈𝐈𝐈 ♰,@Cattus_3,2023-07-09 22:09:17+00:00,Cada vez que quantumfracture pone el h0locausto como ejemplo de mal me sale la vena nazi,1.0,0.0,1.0,455.0,0
SauroPeltaGH,@Sauroniops1,2023-07-08 20:43:47+00:00,"https://youtube.com/watch?v=hbpFC4L8IvY&ab_channel=InvestigandolaHistoria~CarlaD%C3%ADaz… 
@QuantumFracture
 @JordiWild",1.0,0.0,0.0,70.0,0
